gene index	a_n	m	resub	bresub
[291]	[-0.0360]	0.6783	0.4375	0.3982
[292]	[-0.0361]	0.8250	0.3125	0.3525
[293]	[0.0290]	-0.3309	0.3750	0.3549
[294]	[-0.0022]	0.0956	0.4375	0.5158
[295]	[0.0456]	-1.3606	0.2500	0.2751
[296]	[0.0002]	-0.1215	0.6875	0.5387
[297]	[0.0090]	-1.4299	0.2500	0.2813
[298]	[-0.0075]	0.1662	0.3750	0.4327
[299]	[-0.0231]	0.8552	0.3125	0.3291
[300]	[0.0321]	-0.6482	0.2500	0.3384
[301]	[0.0026]	-0.1293	0.5000	0.5154
[302]	[0.0306]	-0.9816	0.3125	0.3012
[303]	[-0.0106]	0.3098	0.5000	0.4774
[304]	[-0.0019]	0.1946	0.4375	0.3950
[305]	[0.0100]	-0.4507	0.4375	0.4562
[306]	[-0.0090]	0.7574	0.3125	0.3825
[307]	[-0.0026]	0.7207	0.4375	0.4335
[308]	[0.0007]	-0.0242	0.5000	0.4534
[309]	[-0.0002]	0.1396	0.5000	0.4409
[310]	[-0.0090]	0.7487	0.3750	0.4205
[311]	[-0.0066]	0.3240	0.5000	0.3885
[312]	[0.0023]	-0.0921	0.5000	0.4731
[313]	[-0.0041]	0.5855	0.3750	0.3067
[314]	[-0.0564]	0.9585	0.3750	0.3668
[315]	[-0.0553]	3.6539	0.1875	0.2399
[316]	[0.0358]	-0.5894	0.3750	0.3860
[317]	[-0.0082]	1.6468	0.3750	0.3234
[318]	[0.0008]	-0.1997	0.4375	0.4199
[319]	[-0.0102]	0.2481	0.5625	0.4958
[320]	[0.0014]	-1.2562	0.3125	0.3522
[321]	[0.0001]	-0.0254	0.3750	0.4347
[322]	[0.0024]	-0.3203	0.3750	0.2557
[323]	[0.0018]	-0.0292	0.5000	0.4520
[324]	[0.0054]	-0.5778	0.3125	0.3739
[325]	[-0.0115]	0.2908	0.4375	0.4106
[326]	[-0.0442]	0.9691	0.3125	0.2896
[327]	[-0.0157]	1.0787	0.5000	0.4719
[328]	[0.0015]	-0.4475	0.5000	0.4608
[329]	[-0.0091]	0.9908	0.4375	0.3953
[330]	[0.0038]	-0.2572	0.4375	0.4352
[331]	[0.0005]	-0.0089	0.6875	0.6093
[332]	[-0.0006]	0.0720	0.3750	0.4109
[333]	[-0.0048]	0.4571	0.3750	0.4200
[334]	[-0.0473]	0.8201	0.3750	0.3726
[335]	[0.0346]	-1.4082	0.3125	0.3373
[336]	[-0.0033]	0.1093	0.4375	0.4387
[337]	[0.0043]	-0.8343	0.4375	0.3853
[338]	[0.0057]	-0.2296	0.3125	0.4273
[339]	[0.0154]	-0.3864	0.5000	0.5075
[340]	[-0.0048]	0.3749	0.4375	0.4336
[341]	[-0.0041]	0.0857	0.3750	0.3992
[342]	[-0.0252]	1.0515	0.3750	0.3487
[343]	[0.0117]	-0.3180	0.4375	0.4021
[344]	[0.0054]	-0.1191	0.3750	0.4044
[345]	[-0.0023]	0.0399	0.3750	0.3771
[346]	[0.0145]	-0.4611	0.3750	0.3718
[347]	[-0.0194]	0.9554	0.2500	0.2960
[348]	[0.0122]	-0.4267	0.3125	0.3778
[349]	[0.0076]	-0.8669	0.4375	0.4631
[350]	[0.0051]	-0.2114	0.3750	0.4581
[351]	[-0.0030]	0.1893	0.5625	0.3969
[352]	[-0.0077]	0.4993	0.3750	0.3875
[353]	[0.0466]	-1.5645	0.1250	0.2299
[354]	[-0.0022]	0.0959	0.5000	0.4869
[355]	[0.0060]	-0.2428	0.3750	0.4021
[356]	[-0.0075]	1.7460	0.3750	0.3674
[357]	[0.0023]	-0.0598	0.4375	0.4233
[358]	[-0.0468]	2.2375	0.3125	0.3377
[359]	[0.0045]	-0.0706	0.5000	0.4813
[360]	[-0.0115]	0.9971	0.3125	0.3614
[361]	[-0.0016]	0.0329	0.5625	0.4824
[362]	[0.0009]	-0.0685	0.5625	0.5451
[363]	[-0.0049]	0.2495	0.6250	0.4616
[364]	[0.0170]	-2.2908	0.1250	0.1890
[365]	[0.0172]	-0.4558	0.5000	0.4557
[366]	[-0.0029]	0.6031	0.4375	0.4313
[367]	[-0.0068]	1.0062	0.3750	0.3481
[368]	[0.0036]	-0.0455	0.4375	0.4635
[369]	[-0.0000]	0.0174	0.4375	0.4782
[370]	[-0.0112]	0.2542	0.5000	0.4701
[371]	[-0.0033]	0.1788	0.5625	0.4622
[372]	[0.0002]	-0.3259	0.3125	0.4247
[373]	[0.0083]	-1.0497	0.3750	0.3662
[374]	[0.0079]	-0.2820	0.3125	0.3839
[375]	[0.0078]	-0.4326	0.4375	0.4436
[376]	[-0.0003]	0.2116	0.4375	0.4260
[377]	[-0.0130]	0.4674	0.3125	0.3633
[378]	[-0.0066]	0.1571	0.5000	0.5219
[379]	[-0.0005]	0.2477	0.5625	0.4912
[380]	[0.0077]	-0.8087	0.3750	0.3940
[381]	[0.0003]	-0.0378	0.5000	0.4764
[382]	[0.0032]	-0.2640	0.4375	0.4685
[383]	[-0.0127]	0.3192	0.4375	0.4428
[384]	[-0.0017]	0.0674	0.5625	0.5595
[385]	[0.0157]	-0.8953	0.3750	0.3680
[386]	[-0.0077]	0.4584	0.3125	0.3236
[387]	[-0.0046]	0.1476	0.6250	0.5958
[388]	[0.0041]	-0.4830	0.4375	0.3861
[389]	[-0.0102]	0.3061	0.5000	0.4564
[390]	[0.0038]	-0.2468	0.3750	0.3875
[391]	[-0.0014]	0.0665	0.4375	0.4839
[392]	[0.0177]	-0.4860	0.5625	0.4637
[393]	[0.0050]	-0.3234	0.4375	0.4363
[394]	[-0.0168]	0.1911	0.4375	0.4400
[395]	[-0.0180]	0.7530	0.2500	0.2659
[396]	[-0.0400]	0.4611	0.3750	0.3460
[397]	[0.0032]	-0.3585	0.4375	0.4391
[398]	[-0.0005]	0.2734	0.5625	0.4963
[399]	[0.0556]	-0.5661	0.3750	0.3933
[400]	[0.0008]	-0.1297	0.5625	0.5384
[401]	[0.0049]	-0.2298	0.5000	0.4956
[402]	[-0.0042]	0.2231	0.5000	0.5066
[403]	[0.0015]	-0.1225	0.4375	0.5093
[404]	[0.0042]	-0.1378	0.5000	0.4480
[405]	[-0.0022]	0.0778	0.5000	0.5160
[406]	[-0.0064]	0.5980	0.3125	0.3301
[407]	[-0.0172]	0.8499	0.5000	0.4744
[408]	[-0.0017]	0.0452	0.5000	0.5266
[409]	[-0.0422]	1.1815	0.2500	0.3091
[410]	[-0.0002]	0.0058	0.5625	0.5768
[411]	[-0.0103]	0.2843	0.5000	0.5094
[412]	[-0.0021]	0.2131	0.4375	0.4787
[413]	[-0.0002]	0.1858	0.5000	0.4280
[414]	[0.0073]	-0.1125	0.5000	0.4660
[415]	[0.0018]	-0.0882	0.5000	0.5171
[416]	[-0.0279]	0.3342	0.3750	0.3830
[417]	[-0.0321]	1.4154	0.1875	0.2391
[418]	[-0.0140]	0.4798	0.3750	0.4296
[419]	[-0.0158]	0.5521	0.5000	0.4556
[420]	[0.0127]	-0.2690	0.3750	0.4312
[421]	[0.0115]	-0.2904	0.5000	0.4481
[422]	[-0.0138]	0.2792	0.4375	0.4366
[423]	[0.0016]	-0.3206	0.3750	0.4268
[424]	[-0.0181]	0.1921	0.4375	0.4303
[425]	[0.0257]	-1.4555	0.2500	0.2767
[426]	[0.0254]	-0.5452	0.3125	0.3494
[427]	[0.0058]	-0.5406	0.3125	0.4077
[428]	[-0.0260]	1.0868	0.3750	0.3454
[429]	[0.0107]	-0.2018	0.5000	0.5184
[430]	[0.0028]	-1.1158	0.3750	0.3579
[431]	[0.0007]	-0.0771	0.4375	0.4362
[432]	[0.0042]	-0.2615	0.5000	0.4768
[433]	[-0.0325]	0.7957	0.3125	0.3448
[434]	[-0.0253]	0.4413	0.5000	0.4454
[435]	[-0.0142]	0.5079	0.3750	0.3998
[436]	[0.0021]	-0.2622	0.4375	0.4540
[437]	[0.0058]	-0.3607	0.3750	0.3947
[438]	[0.0832]	-0.4482	0.3125	0.2802
[439]	[0.0056]	-0.4139	0.4375	0.3952
[440]	[0.0001]	-0.6738	0.3750	0.4242
