gene index	a_n	m	resub	bresub
[2,91,296,408]	[-0.0810  0.1147  0.0272  -0.0074]	-20.4579	0.0000	0.0430
[2,91,296,414]	[-0.0828  0.1150  0.0269  0.0015]	-20.2328	0.0000	0.0432
[2,91,296,416]	[-0.0824  0.1151  0.0270  -0.0034]	-20.3399	0.0000	0.0453
[2,91,296,418]	[-0.0771  0.1170  0.0296  0.0406]	-24.5122	0.0000	0.0493
[2,91,296,419]	[-0.0882  0.1125  0.0268  0.0406]	-19.4247	0.0000	0.0456
[2,91,296,422]	[-0.0836  0.1152  0.0270  -0.0104]	-19.9149	0.0000	0.0477
[2,91,296,425]	[-0.0825  0.1149  0.0270  -0.0045]	-20.1221	0.0000	0.0489
[2,91,296,434]	[-0.0848  0.1162  0.0270  0.0233]	-20.6214	0.0000	0.0465
[2,91,296,435]	[-0.0844  0.1129  0.0273  0.0160]	-19.9041	0.0000	0.0491
[2,91,296,443]	[-0.0893  0.1113  0.0287  -0.0497]	-15.1710	0.0000	0.0499
[2,91,296,446]	[-0.0803  0.1192  0.0270  -0.0228]	-19.8078	0.0000	0.0447
[2,91,296,454]	[-0.0830  0.1151  0.0271  -0.0043]	-20.1403	0.0000	0.0466
[2,91,296,457]	[-0.0807  0.1189  0.0281  -0.0650]	-20.9662	0.0000	0.0498
[2,91,296,464]	[-0.0999  0.1111  0.0320  -0.0436]	-10.3299	0.0000	0.0484
[3,4,91,296]	[0.0389  0.0468  0.0593  0.0218]	-27.2476	0.0000	0.0449
[3,8,48,329]	[0.0083  0.0482  0.0500  0.0603]	-12.7550	0.0000	0.0494
[3,10,48,329]	[-0.0004  -0.0300  0.0636  0.0466]	-9.8843	0.0000	0.0453
[3,13,48,329]	[0.0025  0.0115  0.0647  0.0460]	-10.6405	0.0000	0.0373
[3,15,329,449]	[-0.0067  0.0307  0.0318  0.0274]	-9.6186	0.0000	0.0483
[3,21,329,449]	[-0.0056  -0.0154  0.0321  0.0306]	-9.6597	0.0000	0.0485
[3,30,48,329]	[0.0138  -0.0161  0.0655  0.0484]	-10.6459	0.0000	0.0449
[3,33,48,329]	[0.0006  0.0146  0.0627  0.0450]	-10.3931	0.0000	0.0374
[3,34,48,329]	[0.0036  0.0037  0.0657  0.0454]	-10.6602	0.0000	0.0449
[3,42,48,329]	[0.0157  0.0411  0.0704  0.0511]	-13.6273	0.0000	0.0487
[3,48,64,329]	[0.0022  0.0606  -0.0268  0.0498]	-9.4883	0.0000	0.0399
[3,48,74,329]	[0.0104  0.0631  0.0288  0.0419]	-11.0724	0.0000	0.0489
[3,48,96,329]	[-0.0023  0.0691  -0.0188  0.0445]	-10.3465	0.0000	0.0424
[3,48,107,329]	[0.0053  0.0672  -0.0122  0.0462]	-10.2835	0.0000	0.0445
[3,48,110,329]	[0.0039  0.0651  0.0004  0.0459]	-10.5488	0.0000	0.0433
[3,48,111,329]	[-0.0018  0.0646  -0.0137  0.0459]	-9.6760	0.0000	0.0485
[3,48,113,329]	[0.0046  0.0652  -0.0019  0.0460]	-10.5422	0.0000	0.0405
[3,48,140,329]	[-0.0025  0.0942  0.0382  0.0756]	-17.3856	0.0000	0.0469
[3,48,141,329]	[0.0013  0.0654  0.0132  0.0442]	-10.5613	0.0000	0.0391
[3,48,156,366]	[-0.0667  0.0981  0.1338  0.0349]	-25.3315	0.0000	0.0430
[3,48,173,329]	[0.0042  0.0651  0.0005  0.0459]	-10.5687	0.0000	0.0473
[3,48,176,329]	[0.0029  0.0629  -0.0193  0.0508]	-10.3592	0.0000	0.0426
[3,48,200,329]	[-0.0069  0.0672  0.0736  0.0431]	-10.6952	0.0000	0.0473
[3,48,215,329]	[-0.0085  0.0669  0.0199  0.0470]	-11.6631	0.0000	0.0457
[3,48,219,329]	[0.0039  0.0651  -0.0000  0.0459]	-10.5438	0.0000	0.0446
[3,48,239,329]	[0.0064  0.0641  0.0164  0.0474]	-10.8061	0.0000	0.0469
[3,48,242,329]	[-0.0017  0.0636  -0.0061  0.0466]	-10.0269	0.0000	0.0479
[3,48,246,329]	[0.0047  0.0658  0.0051  0.0456]	-10.7136	0.0000	0.0454
[3,48,258,329]	[0.0035  0.0652  0.0018  0.0459]	-10.5843	0.0000	0.0489
[3,48,269,329]	[0.0171  0.0726  0.0587  0.0408]	-11.8960	0.0000	0.0464
[3,48,273,329]	[-0.0480  0.0886  0.1047  0.0731]	-16.9437	0.0000	0.0493
[3,48,285,329]	[0.0024  0.0650  0.0048  0.0459]	-10.6272	0.0000	0.0457
[3,48,288,329]	[0.0041  0.0649  -0.0143  0.0483]	-10.5720	0.0000	0.0417
[3,48,291,329]	[0.0055  0.0655  0.0068  0.0459]	-10.7852	0.0000	0.0446
[3,48,294,329]	[0.0017  0.0646  0.0014  0.0458]	-10.4718	0.0000	0.0469
[3,48,316,329]	[0.0034  0.0671  -0.0929  0.0504]	-9.2593	0.0000	0.0485
[3,48,319,329]	[0.0052  0.0658  -0.0053  0.0463]	-10.5793	0.0000	0.0487
[3,48,323,329]	[0.0020  0.0637  -0.0073  0.0462]	-10.1947	0.0000	0.0500
[3,48,329,334]	[0.0037  0.0650  0.0460  -0.0010]	-10.5138	0.0000	0.0491
[3,48,329,339]	[-0.0039  0.0656  0.0467  0.0285]	-11.0649	0.0000	0.0461
[3,48,329,341]	[0.0032  0.0669  0.0463  0.0061]	-11.0072	0.0000	0.0438
[3,48,329,346]	[-0.0071  0.0708  0.0448  0.0523]	-11.9946	0.0000	0.0460
