gene index	a_n	m	resub	bresub
[344]	[0.0120]	-0.0684	0.4667	0.4488
[345]	[-0.0250]	0.8935	0.3333	0.3161
[346]	[0.0612]	-0.8560	0.2000	0.2520
[347]	[0.0005]	0.0973	0.4667	0.4667
[348]	[0.0021]	0.0736	0.4667	0.4693
[349]	[-0.0006]	0.2035	0.4667	0.4667
[350]	[-0.0066]	0.4404	0.4667	0.4096
[351]	[0.0029]	-0.0481	0.7333	0.6378
[352]	[0.0150]	-0.6857	0.2667	0.3052
[353]	[-0.0209]	0.5873	0.4667	0.4123
[354]	[0.0030]	0.0062	0.4667	0.5576
[355]	[0.0238]	-0.4270	0.4000	0.2863
[356]	[0.0077]	-1.6969	0.4667	0.4121
[357]	[0.0086]	-0.0642	0.4000	0.4354
[358]	[-0.0203]	1.6802	0.3333	0.3222
[359]	[-0.0004]	0.1403	0.4667	0.4667
[360]	[0.0109]	-0.8001	0.2667	0.3287
[361]	[0.0220]	-0.2272	0.4667	0.5079
[362]	[-0.0012]	0.2550	0.4667	0.4023
[363]	[0.0062]	-0.1662	0.5333	0.5519
[364]	[-0.0021]	0.2922	0.4000	0.4037
[365]	[0.0036]	0.0663	0.4667	0.4395
[366]	[0.0013]	-0.1854	0.4667	0.4848
[367]	[-0.0022]	0.5635	0.5333	0.4392
[368]	[-0.0292]	0.7187	0.5333	0.4445
[369]	[-0.0003]	0.9202	0.2667	0.3059
[370]	[0.0141]	-0.1706	0.4000	0.4411
[371]	[0.0015]	0.0462	0.4667	0.5290
[372]	[-0.0002]	0.5292	0.4000	0.4176
[373]	[-0.0022]	0.3739	0.4667	0.4667
[374]	[-0.0120]	0.6495	0.3333	0.3562
[375]	[-0.0070]	0.5341	0.4000	0.4437
[376]	[-0.0013]	1.2624	0.3333	0.3337
[377]	[-0.0012]	0.1947	0.5333	0.5046
[378]	[0.0069]	-0.0274	0.5333	0.5005
[379]	[-0.0008]	0.5686	0.4000	0.4014
[380]	[-0.0012]	0.2427	0.4000	0.4114
[381]	[0.0012]	-0.0380	0.4667	0.4434
[382]	[-0.0101]	1.1067	0.3333	0.3194
[383]	[-0.0052]	0.2931	0.5333	0.5090
[384]	[0.0034]	0.0068	0.4667	0.5693
[385]	[-0.0393]	3.3433	0.3333	0.2525
[386]	[-0.0052]	0.5723	0.3333	0.3901
[387]	[-0.0053]	0.3343	0.4000	0.4048
[388]	[0.0030]	-0.0154	0.5333	0.4706
[389]	[0.0002]	0.1270	0.4667	0.4667
[390]	[0.0030]	0.0393	0.4667	0.4999
[391]	[-0.0159]	1.1186	0.2667	0.3348
[392]	[-0.0195]	0.6720	0.2667	0.3801
[393]	[0.0330]	-1.3494	0.2667	0.2712
[394]	[-0.0244]	0.5819	0.4667	0.4321
[395]	[0.0018]	0.0333	0.4667	0.3996
[396]	[0.0135]	-0.0695	0.4667	0.4530
[397]	[0.0009]	0.0463	0.4667	0.4490
[398]	[-0.0013]	1.0195	0.4000	0.3916
[399]	[-0.0460]	0.4437	0.4000	0.4402
[400]	[0.0030]	-0.3248	0.4667	0.4671
[401]	[0.0069]	-0.0980	0.4667	0.4272
[402]	[-0.0263]	2.0614	0.3333	0.3114
[403]	[0.0176]	-1.0055	0.4667	0.4001
[404]	[0.0131]	-0.1039	0.4667	0.4106
[405]	[0.0476]	-1.0995	0.2000	0.3270
[406]	[-0.0055]	0.9170	0.3333	0.2898
[407]	[-0.0276]	2.0341	0.3333	0.3251
[408]	[-0.0113]	0.5237	0.4000	0.4021
[409]	[-0.0140]	0.7880	0.4000	0.4692
[410]	[0.0020]	0.0683	0.4667	0.4667
[411]	[-0.0099]	0.5075	0.4667	0.4406
[412]	[-0.0019]	0.3843	0.4000	0.4320
[413]	[0.0001]	0.0445	0.4667	0.5683
[414]	[-0.0249]	0.6225	0.2667	0.2810
[415]	[-0.0065]	0.7631	0.3333	0.3461
[416]	[-0.0003]	0.1398	0.4667	0.4667
