gene index	a_n	m	resub	bresub
[33,129,241]	[0.9439  -0.0822  0.4938]	-56.9541	0.0000	0.0283
[33,134,241]	[0.9170  0.0437  0.4895]	-58.1443	0.0000	0.0266
[33,135,241]	[0.9087  -0.0386  0.4855]	-54.9741	0.0000	0.0241
[33,138,241]	[0.9012  0.0002  0.4842]	-55.9910	0.0000	0.0171
[33,141,241]	[0.9245  -0.1883  0.5138]	-57.4877	0.0000	0.0066
[33,142,241]	[1.0075  0.1632  0.5660]	-70.2736	0.0000	0.0294
[33,146,241]	[1.0984  -0.2507  0.5964]	-63.4007	0.0000	0.0176
[33,148,241]	[0.9597  -0.0762  0.5041]	-56.8919	0.0000	0.0420
[33,152,241]	[0.9884  -0.1029  0.5270]	-56.0068	0.0000	0.0192
[33,153,241]	[0.9542  -0.1752  0.5076]	-57.3911	0.0000	0.0165
[33,155,241]	[1.2228  -0.2774  0.6337]	-65.8074	0.0000	0.0262
[33,158,241]	[0.9778  -0.0884  0.5245]	-56.8392	0.0000	0.0291
[33,161,241]	[0.9311  -0.0362  0.4902]	-55.9438	0.0000	0.0434
[33,164,241]	[0.9544  -0.0728  0.5096]	-54.7546	0.0000	0.0315
[33,166,241]	[1.2360  0.0936  0.6091]	-80.9998	0.0000	0.0432
[33,168,241]	[1.0614  -0.1543  0.5704]	-61.7833	0.0000	0.0155
[33,169,241]	[0.9027  -0.0132  0.4837]	-55.6743	0.0000	0.0347
[33,175,241]	[0.9583  -0.3203  0.5525]	-57.2858	0.0000	0.0125
[33,176,241]	[1.1727  0.6006  0.6192]	-76.9618	0.0000	0.0106
[33,180,241]	[0.9025  0.0305  0.4837]	-57.2065	0.0000	0.0283
[33,181,241]	[1.0537  -0.2883  0.5943]	-58.4250	0.0000	0.0241
[33,184,241]	[1.0185  -0.1385  0.5394]	-59.3363	0.0000	0.0200
[33,185,241]	[0.9995  0.1309  0.5446]	-68.3187	0.0000	0.0219
[33,188,241]	[0.9256  0.0213  0.4904]	-57.9296	0.0000	0.0455
[33,189,241]	[1.0268  0.1131  0.5491]	-71.2373	0.0000	0.0262
[33,190,241]	[0.9019  -0.0044  0.4844]	-55.9866	0.0000	0.0262
[33,191,241]	[0.9373  -0.0423  0.5035]	-55.8615	0.0000	0.0435
[33,192,241]	[0.8950  0.0746  0.4828]	-56.0608	0.0000	0.0108
[33,193,241]	[1.0879  0.1499  0.5789]	-71.6224	0.0000	0.0219
[33,194,241]	[0.9215  -0.0291  0.4840]	-55.4197	0.0000	0.0350
[33,195,241]	[1.0999  -0.1817  0.6338]	-62.3161	0.0000	0.0447
[33,196,241]	[1.1195  -0.1569  0.5883]	-62.9191	0.0000	0.0344
[33,200,241]	[1.1091  -0.6771  0.7106]	-73.4047	0.0000	0.0114
[33,205,241]	[1.0513  -0.5820  0.5392]	-62.0295	0.0000	0.0190
[33,208,241]	[0.9828  0.1804  0.5671]	-67.8898	0.0000	0.0171
[33,210,241]	[1.0666  -0.1771  0.6152]	-58.1016	0.0000	0.0299
[33,211,241]	[1.3314  -0.3436  0.7456]	-74.3786	0.0000	0.0265
[33,214,241]	[0.8979  0.0692  0.4827]	-56.6106	0.0000	0.0137
[33,215,241]	[0.9105  -0.0393  0.4870]	-54.7272	0.0000	0.0272
[33,217,241]	[1.1448  -0.1625  0.5862]	-63.7341	0.0000	0.0466
[33,219,241]	[1.0477  0.1648  0.4893]	-71.0157	0.0000	0.0293
[33,220,241]	[0.9225  0.0601  0.4934]	-60.6573	0.0000	0.0277
[33,221,241]	[0.9155  -0.0526  0.4923]	-53.9754	0.0000	0.0197
[33,224,241]	[0.9054  0.0090  0.4853]	-56.6275	0.0000	0.0493
[33,225,241]	[0.9007  -0.0655  0.4904]	-55.6117	0.0000	0.0124
[33,226,241]	[1.0155  -0.1563  0.5595]	-60.5385	0.0000	0.0294
[33,227,241]	[0.9241  -0.0606  0.5137]	-56.2301	0.0000	0.0231
[33,228,241]	[1.6693  -0.3097  0.7649]	-75.2280	0.0000	0.0468
[33,230,241]	[1.0881  -0.2812  0.6182]	-60.5182	0.0000	0.0258
[33,231,241]	[1.0241  -0.0958  0.5438]	-59.5622	0.0000	0.0463
[33,232,241]	[0.9036  -0.0096  0.4851]	-55.8325	0.0000	0.0150
[33,234,241]	[0.9391  0.0763  0.5144]	-63.2250	0.0000	0.0426
[33,236,241]	[0.9021  -0.0250  0.4882]	-54.6171	0.0000	0.0427
[33,237,241]	[0.8973  -0.0225  0.4900]	-55.0686	0.0000	0.0248
[33,238,241]	[0.9568  -0.0569  0.5101]	-55.5819	0.0000	0.0445
[33,239,241]	[0.9005  0.0017  0.4840]	-55.9933	0.0000	0.0467
[33,240,241]	[0.9252  0.0412  0.4904]	-59.4348	0.0000	0.0104
[33,241,242]	[1.0442  0.5891  -0.1163]	-61.5504	0.0000	0.0257
[33,241,243]	[0.8992  0.4845  -0.0228]	-55.2344	0.0000	0.0215
[33,241,244]	[1.0346  0.5753  -0.2350]	-59.0690	0.0000	0.0178
[33,241,245]	[0.9100  0.4890  -0.0107]	-56.0948	0.0000	0.0383
[33,241,246]	[0.9726  0.5481  0.1411]	-65.8152	0.0000	0.0202
[33,241,248]	[1.3812  0.7403  -0.1717]	-79.9504	0.0000	0.0141
[33,241,252]	[1.0174  0.5285  -0.0998]	-58.4802	0.0000	0.0316
[33,241,253]	[0.9134  0.5012  0.1280]	-61.7228	0.0000	0.0096
[33,241,254]	[0.9004  0.4844  0.0029]	-56.1250	0.0000	0.0463
[33,241,255]	[1.2979  0.6380  -0.5065]	-71.4115	0.0000	0.0236
[33,241,256]	[0.9091  0.4920  -0.0285]	-55.7522	0.0000	0.0419
[33,241,257]	[0.9042  0.4834  0.0108]	-56.3562	0.0000	0.0375
[33,241,258]	[0.9843  0.5571  -0.1367]	-59.5331	0.0000	0.0216
[33,241,259]	[0.9001  0.4842  -0.0072]	-55.6752	0.0000	0.0314
[33,241,262]	[1.3231  0.6893  0.1954]	-92.0126	0.0000	0.0457
[33,241,263]	[0.9255  0.4886  -0.0517]	-55.4625	0.0000	0.0267
[33,241,265]	[0.9366  0.5160  -0.0772]	-52.4348	0.0000	0.0126
[33,241,266]	[1.3536  0.6285  0.7948]	-84.2625	0.0000	0.0179
[33,241,269]	[0.9976  0.6646  0.7601]	-79.8753	0.0000	0.0086
[33,241,270]	[0.9160  0.4875  -0.0179]	-55.6370	0.0000	0.0472
[33,241,273]	[0.9000  0.4860  -0.0224]	-55.6534	0.0000	0.0133
[33,241,276]	[1.1207  0.6204  -0.2860]	-68.1573	0.0000	0.0318
[33,241,278]	[0.9466  0.4968  0.0336]	-59.6799	0.0000	0.0397
[33,241,279]	[0.9279  0.4879  0.0768]	-59.6229	0.0000	0.0274
[33,241,280]	[1.0378  0.5400  0.1150]	-66.0753	0.0000	0.0131
[33,241,283]	[1.0126  0.6103  -0.1180]	-65.0037	0.0000	0.0418
[33,241,284]	[0.8903  0.4906  0.0251]	-57.1613	0.0000	0.0284
[33,241,285]	[1.0428  0.5465  -0.1865]	-58.9961	0.0000	0.0143
[33,241,286]	[0.9637  0.5348  -0.2020]	-55.9978	0.0000	0.0045
[33,241,288]	[0.9258  0.5259  -0.0602]	-58.2619	0.0000	0.0320
[33,241,289]	[0.9439  0.4899  0.0990]	-60.4104	0.0000	0.0294
[33,241,290]	[0.9802  0.5264  -0.2124]	-56.8973	0.0000	0.0176
[33,241,291]	[1.2375  0.6451  -0.3020]	-68.0152	0.0000	0.0288
[33,241,292]	[0.8997  0.4838  -0.0050]	-55.7590	0.0000	0.0182
[33,241,293]	[0.9489  0.5329  -0.2226]	-57.4068	0.0000	0.0122
[33,241,294]	[1.2086  0.6134  -0.3403]	-65.5710	0.0000	0.0139
[33,241,295]	[0.9939  0.5301  0.1074]	-63.5137	0.0000	0.0193
[33,241,298]	[0.9689  0.5089  -0.1025]	-56.8215	0.0000	0.0181
[33,241,301]	[0.9678  0.5176  -0.0778]	-55.9331	0.0000	0.0474
[33,241,303]	[0.9132  0.4930  -0.0752]	-54.5254	0.0000	0.0123
[33,241,306]	[0.9185  0.4911  0.0438]	-59.9476	0.0000	0.0414
[33,241,308]	[1.2756  0.6267  -0.5901]	-69.8500	0.0000	0.0208
[33,241,310]	[0.8984  0.4840  0.0033]	-56.1238	0.0000	0.0291
[33,241,311]	[1.0259  0.5486  0.1511]	-69.0462	0.0000	0.0213
[33,241,312]	[1.1035  0.5890  -0.2230]	-61.3373	0.0000	0.0162
[33,241,314]	[1.0011  0.5293  -0.1239]	-58.6905	0.0000	0.0316
[33,241,315]	[0.9983  0.5174  0.0857]	-64.6073	0.0000	0.0289
[33,241,316]	[1.0853  0.5927  -0.3179]	-61.5620	0.0000	0.0138
[33,241,319]	[1.1932  0.6163  -0.3065]	-68.3108	0.0000	0.0105
[33,241,323]	[0.9051  0.4939  0.0452]	-58.0979	0.0000	0.0269
[33,241,325]	[0.9249  0.5133  -0.1104]	-56.2023	0.0000	0.0106
[33,241,326]	[0.9042  0.4953  0.0382]	-58.3661	0.0000	0.0400
[33,241,327]	[0.9008  0.4938  -0.0538]	-52.5474	0.0000	0.0217
[33,241,331]	[0.9723  0.5592  -0.1976]	-59.9713	0.0000	0.0246
[33,241,334]	[0.9526  0.5056  -0.0774]	-57.0682	0.0000	0.0411
[33,241,336]	[1.1051  0.6135  0.1344]	-75.0933	0.0000	0.0377
[33,241,339]	[0.9078  0.4872  -0.0520]	-55.4494	0.0000	0.0265
[33,241,341]	[0.8959  0.4823  -0.0387]	-54.1264	0.0000	0.0128
[33,241,342]	[0.9056  0.4867  0.0153]	-56.7730	0.0000	0.0209
[33,241,343]	[0.9199  0.5245  0.1307]	-62.8505	0.0000	0.0340
[33,241,344]	[0.8840  0.4964  -0.0823]	-54.8126	0.0000	0.0067
[33,241,346]	[1.0052  0.5313  -0.2664]	-59.0723	0.0000	0.0103
[33,241,348]	[0.9082  0.4853  -0.0310]	-55.1615	0.0000	0.0115
[33,241,349]	[0.9071  0.4840  0.0268]	-58.1862	0.0000	0.0377
[33,241,351]	[0.9032  0.4856  -0.0172]	-55.4683	0.0000	0.0130
[33,241,353]	[1.0651  0.5446  0.2566]	-68.1272	0.0000	0.0190
[33,241,354]	[0.9424  0.4922  0.1017]	-59.7848	0.0000	0.0235
[33,241,355]	[0.9073  0.4867  -0.0538]	-54.8332	0.0000	0.0075
[33,241,357]	[0.9331  0.5053  -0.0595]	-56.5100	0.0000	0.0351
[33,241,359]	[0.9138  0.4907  -0.0477]	-55.9405	0.0000	0.0351
[33,241,361]	[0.9479  0.4982  -0.1837]	-56.0433	0.0000	0.0086
[33,241,363]	[0.9791  0.5317  -0.0967]	-57.6812	0.0000	0.0205
[33,241,365]	[0.9601  0.5161  -0.0957]	-56.7663	0.0000	0.0346
[33,241,368]	[0.9143  0.4968  0.0454]	-58.6178	0.0000	0.0342
[33,241,370]	[1.0466  0.5942  -0.2573]	-62.8203	0.0000	0.0168
[33,241,375]	[0.8948  0.4954  -0.0251]	-55.1678	0.0000	0.0135
[33,241,377]	[0.9037  0.4810  0.0084]	-56.0595	0.0000	0.0361
[33,241,378]	[1.0478  0.5413  -0.1798]	-62.0825	0.0000	0.0445
[33,241,383]	[0.9009  0.4938  0.0349]	-57.7316	0.0000	0.0132
[33,241,384]	[0.9019  0.4882  -0.0181]	-55.9260	0.0000	0.0175
[33,241,387]	[0.9175  0.5042  -0.0526]	-56.2662	0.0000	0.0438
[33,241,389]	[0.9007  0.4844  -0.0017]	-55.9356	0.0000	0.0363
[33,241,392]	[1.1871  0.6336  -0.2784]	-66.8947	0.0000	0.0293
[33,241,393]	[0.8919  0.4879  -0.0339]	-54.4672	0.0000	0.0263
[33,241,394]	[0.9085  0.4846  -0.0249]	-55.4464	0.0000	0.0432
[33,241,396]	[1.1374  0.6858  -0.4467]	-71.8273	0.0000	0.0125
[33,241,399]	[0.9437  0.5011  -0.1706]	-56.8013	0.0000	0.0154
[33,241,402]	[0.9267  0.5098  -0.0460]	-54.7412	0.0000	0.0456
[33,241,403]	[0.9059  0.4840  0.0243]	-57.1268	0.0000	0.0301
[33,241,404]	[0.9196  0.5217  -0.1578]	-57.1173	0.0000	0.0079
[33,241,405]	[0.9192  0.4928  0.0211]	-57.8728	0.0000	0.0141
[33,241,407]	[0.9129  0.4835  0.0284]	-58.0383	0.0000	0.0293
[33,241,408]	[1.1750  0.6383  0.1624]	-79.4564	0.0000	0.0351
[33,241,409]	[1.2205  0.6614  0.2783]	-86.4842	0.0000	0.0333
[33,241,410]	[0.9015  0.4842  0.0008]	-56.0288	0.0000	0.0365
[33,241,414]	[1.0855  0.6045  0.3434]	-75.0754	0.0000	0.0139
[33,241,416]	[0.9070  0.4904  -0.0466]	-55.9813	0.0000	0.0154
[33,241,417]	[0.8961  0.4798  -0.0397]	-54.5348	0.0000	0.0155
[33,241,418]	[0.9122  0.4871  -0.0215]	-55.4602	0.0000	0.0443
[33,241,419]	[1.4380  0.7509  0.2778]	-97.2513	0.0000	0.0492
[33,241,420]	[0.9975  0.5148  0.2554]	-61.7756	0.0000	0.0091
[33,241,421]	[0.9239  0.5081  -0.0540]	-55.8166	0.0000	0.0400
[33,241,422]	[0.8965  0.4961  -0.0562]	-55.7487	0.0000	0.0098
[33,241,424]	[1.0961  0.5956  -0.3902]	-64.0614	0.0000	0.0279
[33,241,426]	[0.9351  0.5103  -0.0825]	-56.4572	0.0000	0.0193
[33,241,428]	[0.9188  0.4940  0.0395]	-58.3884	0.0000	0.0174
[33,241,429]	[0.8975  0.4847  -0.0249]	-55.6580	0.0000	0.0071
[33,241,431]	[0.9191  0.5175  -0.0615]	-52.7801	0.0000	0.0317
[33,241,433]	[0.9084  0.4874  0.0446]	-57.2873	0.0000	0.0340
[33,241,434]	[1.2075  0.6678  -0.3434]	-69.9538	0.0000	0.0101
[33,241,435]	[1.0789  0.6207  -0.1823]	-64.2730	0.0000	0.0364
[33,241,438]	[0.9008  0.4841  0.0022]	-55.9872	0.0000	0.0241
[33,241,443]	[0.9129  0.4878  -0.0668]	-52.9342	0.0000	0.0193
[33,241,448]	[2.3412  1.2263  0.7747]	-158.9475	0.0000	0.0310
[33,241,452]	[0.8958  0.4948  0.0737]	-58.0488	0.0000	0.0330
[33,241,454]	[0.9142  0.4879  -0.0559]	-55.6970	0.0000	0.0138
[33,241,456]	[1.2020  0.6636  0.3006]	-82.3148	0.0000	0.0306
[33,241,457]	[0.9697  0.5582  -0.1286]	-59.3463	0.0000	0.0294
[33,241,461]	[0.9394  0.4947  0.0674]	-59.3306	0.0000	0.0210
[33,241,462]	[0.8998  0.4840  -0.0057]	-55.7168	0.0000	0.0408
[33,241,463]	[1.0301  0.5789  -0.1161]	-60.0214	0.0000	0.0155
[34,111,241]	[0.1350  0.1932  0.1220]	-23.3344	0.0000	0.0457
[34,126,241]	[0.0698  0.1115  0.1139]	-14.9240	0.0000	0.0471
[34,177,241]	[0.0225  -0.0433  0.0693]	-3.0999	0.0000	0.0453
[34,241,286]	[0.0458  0.0725  -0.1177]	-3.5702	0.0000	0.0263
[34,241,296]	[-0.0793  0.2489  0.0908]	-31.9334	0.0000	0.0333
[34,241,303]	[0.0719  0.0658  -0.0622]	-4.8237	0.0000	0.0399
[34,241,327]	[0.0374  0.0679  -0.0468]	-2.3835	0.0000	0.0451
[34,241,344]	[0.0530  0.0960  -0.1410]	-5.6204	0.0000	0.0488
[34,241,393]	[0.0524  0.0741  -0.0544]	-4.3235	0.0000	0.0356
[35,241,286]	[0.0498  0.0974  -0.1110]	-9.4590	0.0000	0.0492
[35,241,296]	[0.0740  0.2979  0.0883]	-45.0095	0.0000	0.0385
[35,241,303]	[0.0518  0.0891  -0.0446]	-10.4659	0.0000	0.0477
[36,241,296]	[0.3457  0.4855  0.1996]	-83.2321	0.0000	0.0366
[40,241,296]	[-0.0892  0.2488  0.0939]	-32.8024	0.0000	0.0345
[41,241,296]	[0.0390  0.2484  0.0859]	-35.1164	0.0000	0.0495
[42,241,296]	[0.0058  0.2389  0.0834]	-32.3857	0.0000	0.0332
[43,241,286]	[0.0872  0.0734  -0.1335]	-3.4789	0.0000	0.0377
[43,241,296]	[0.2852  0.3258  0.1149]	-49.0186	0.0000	0.0414
[45,126,241]	[-0.3448  0.4327  0.2692]	-26.1148	0.0000	0.0455
[45,156,241]	[-0.0388  0.0468  0.0757]	-8.2483	0.0000	0.0488
[45,241,296]	[-0.0695  0.2551  0.0881]	-31.7829	0.0000	0.0273
[48,241,296]	[-0.0090  0.2439  0.0838]	-31.8160	0.0000	0.0477
[51,241,286]	[-0.0601  0.0773  -0.1426]	-0.6383	0.0000	0.0422
[51,241,296]	[-0.0071  0.2411  0.0829]	-32.0379	0.0000	0.0349
[52,241,296]	[0.0646  0.2501  0.0846]	-34.7601	0.0000	0.0400
[54,241,296]	[-0.0023  0.2410  0.0832]	-32.0322	0.0000	0.0449
[55,241,296]	[0.0037  0.2412  0.0833]	-32.4576	0.0000	0.0370
[56,156,241]	[-0.0229  0.0444  0.0765]	-8.6690	0.0000	0.0460
[56,167,241]	[-0.0089  0.0377  0.0815]	-11.2167	0.0000	0.0446
[56,241,296]	[-0.0075  0.2412  0.0828]	-31.9432	0.0000	0.0316
[57,241,286]	[-0.0235  0.0690  -0.1223]	-1.5979	0.0000	0.0397
[57,241,296]	[0.0384  0.2411  0.0841]	-32.9339	0.0000	0.0307
[57,241,327]	[0.0037  0.0650  -0.0549]	-0.5619	0.0000	0.0449
[57,241,344]	[-0.0196  0.0916  -0.1430]	-3.5040	0.0000	0.0417
[57,241,393]	[0.0364  0.0688  -0.0635]	-2.5351	0.0000	0.0335
[58,241,286]	[-0.0250  0.0692  -0.1249]	-1.1580	0.0000	0.0434
[58,241,296]	[0.0151  0.2413  0.0837]	-32.7746	0.0000	0.0292
[58,241,393]	[-0.0612  0.0756  -0.0749]	-0.3032	0.0000	0.0488
[62,241,296]	[-0.0561  0.2586  0.0871]	-32.4743	0.0000	0.0329
[64,241,296]	[0.0031  0.2406  0.0832]	-32.3302	0.0000	0.0364
[65,241,286]	[-0.1081  0.0770  -0.1170]	-1.8212	0.0000	0.0374
[65,241,344]	[0.0169  0.0904  -0.1478]	-3.7074	0.0000	0.0401
[67,241,296]	[-0.0317  0.2570  0.0883]	-32.6098	0.0000	0.0303
[68,241,286]	[0.0742  0.0891  -0.1091]	-5.4128	0.0000	0.0468
[68,241,296]	[0.1585  0.3199  0.0970]	-44.0656	0.0000	0.0491
[68,241,393]	[0.1116  0.1085  -0.0805]	-6.7056	0.0000	0.0484
