"Gene.A.Number","Gene.B.Number","Gene.C.Number","bresub","Gene.A.Name","Gene.B.Name","Gene.C.Name","Delta-Gene.A","Delta-Gene.B","Delta-Gene.C","Delta-Pair.AB","Delta-Pair.AC","Delta-Pair.BC","Min.Delta"
86,356,372,0.0435,"Dnmt3a","Abcb1a","Dsg2",0.2572,0.208,0.0342,0.0498,0.0498,0.0498,0.0342
86,372,388,0.0295,"Dnmt3a","Dsg2","Gja8",0.2712,0.0482,0.2753,0.0498,0.0498,0.0065,0.0065
86,372,456,0.0298,"Dnmt3a","Dsg2","Ccl28",0.2709,0.0479,0.2745,0.0498,0.0498,-0.0019,-0.0019
87,95,372,0.0457,"Pecam1","Hif1a","Dsg2",0.2586,0.2597,0.032,0.0498,0.0498,0.0041,0.0041
87,165,372,0.0433,"Pecam1","Tcf7l2","Dsg2",0.261,0.261,0.0344,0.0498,0.0498,0.0498,0.0344
87,322,372,0.0389,"Pecam1","Emsy","Dsg2",0.2654,0.2654,0.0388,0.0498,0.0498,0.00820000000000001,0.00820000000000001
87,337,372,0.0491,"Pecam1","F11r","Dsg2",0.2552,0.2804,0.0286,0.0498,0.0498,0.0498,0.0286
87,372,388,0.0304,"Pecam1","Dsg2","Gja8",0.2739,0.0473,0.2744,0.0498,0.0498,0.0056,0.0056
87,372,456,0.0258,"Pecam1","Dsg2","Ccl28",0.2785,0.0519,0.2785,0.0498,0.0498,0.0021,0.0021
88,95,372,0.0476,"Ddx5","Hif1a","Dsg2",0.2311,0.2578,0.0301,0.0498,0.0498,0.00219999999999999,0.00219999999999999
88,372,388,0.0399,"Ddx5","Dsg2","Gja8",0.2388,0.0378,0.2649,0.0498,0.0498,-0.0039,-0.0039
88,372,456,0.0321,"Ddx5","Dsg2","Ccl28",0.2466,0.0456,0.2722,0.0498,0.0498,-0.0042,-0.0042
89,322,372,0.0392,"Slc9a3r1","Emsy","Dsg2",0.2298,0.2651,0.0385,0.0498,0.0498,0.0079,0.0079
89,337,372,0.0478,"Slc9a3r1","F11r","Dsg2",0.2212,0.2817,0.0299,0.0498,0.0498,0.0498,0.0299
89,372,388,0.0298,"Slc9a3r1","Dsg2","Gja8",0.2392,0.0479,0.275,0.0498,0.0498,0.0062,0.0062
89,372,456,0.022,"Slc9a3r1","Dsg2","Ccl28",0.247,0.0557,0.2823,0.0498,0.0498,0.0059,0.0059
90,165,372,0.0461,"Atp2a3","Tcf7l2","Dsg2",0.2582,0.2582,0.0316,0.0498,0.0498,0.0498,0.0316
90,322,372,0.0404,"Atp2a3","Emsy","Dsg2",0.2639,0.2639,0.0373,0.0498,0.0498,0.0067,0.0067
90,337,372,0.0478,"Atp2a3","F11r","Dsg2",0.2565,0.2817,0.0299,0.0498,0.0498,0.0498,0.0299
90,372,388,0.0337,"Atp2a3","Dsg2","Gja8",0.2706,0.044,0.2711,0.0498,0.0498,0.0023,0.0023
90,372,456,0.0226,"Atp2a3","Dsg2","Ccl28",0.2817,0.0551,0.2817,0.0498,0.0498,0.0053,0.0053
91,165,372,0.0475,"Ywhae","Tcf7l2","Dsg2",0.3109,0.2568,0.0302,0.0498,0.0498,0.0498,0.0302
91,372,388,0.0387,"Ywhae","Dsg2","Gja8",0.3197,0.039,0.2661,0.0498,0.0498,-0.0027,-0.0027
91,372,456,0.0299,"Ywhae","Dsg2","Ccl28",0.3285,0.0478,0.2744,0.0498,0.0498,-0.002,-0.002
92,372,388,0.0301,"Krt19","Dsg2","Gja8",0.3027,0.0476,0.2747,0.0498,0.0498,0.0059,0.0059
92,372,456,0.0236,"Krt19","Dsg2","Ccl28",0.3092,0.0541,0.2807,0.0498,0.0498,0.0043,0.0043
93,372,388,0.0378,"Top2a","Dsg2","Gja8",0.2668,0.0399,0.267,0.0498,0.0498,-0.0018,-0.0018
93,372,456,0.0431,"Top2a","Dsg2","Ccl28",0.2615,0.0346,0.2612,0.0498,0.0498,-0.0152,-0.0152
94,177,329,0.0301,"Fut8","Atp5b","Cdkn1c",0.1726,0.1691,0.0681,0.0498,0.0498,0.0498,0.0498
95,96,372,0.0414,"Hif1a","Numb","Dsg2",0.264,0.2629,0.0363,0.0498,0.0084,0.0498,0.0084
95,101,372,0.05,"Hif1a","Slc35b3","Dsg2",0.2554,0.2543,0.0277,0.0498,-0.000200000000000006,0.0498,-0.000200000000000006
95,102,372,0.0499,"Hif1a","Ptch1","Dsg2",0.2555,0.2542,0.0278,0.0498,-0.000100000000000003,0.0498,-0.000100000000000003
95,107,372,0.0488,"Hif1a","Pde4d","Dsg2",0.2566,0.2556,0.0289,0.0498,0.000999999999999994,0.0498,0.000999999999999994
95,115,372,0.0439,"Hif1a","Bnip3l","Dsg2",0.2615,0.2706,0.0338,0.0498,0.0059,0.0498,0.0059
95,116,372,0.0417,"Hif1a","Rb1","Dsg2",0.2637,0.2626,0.036,0.0498,0.0081,0.0498,0.0081
95,119,372,0.0413,"Hif1a","Ctnnd2","Dsg2",0.2641,0.263,0.0364,0.0498,0.00849999999999999,0.0498,0.00849999999999999
95,121,372,0.0396,"Hif1a","Slc38a2","Dsg2",0.2658,0.2647,0.0381,0.0498,0.0102,0.0498,0.0102
95,124,372,0.0484,"Hif1a","Crebbp","Dsg2",0.257,0.2211,0.0293,0.0498,0.0014,0.0498,0.0014
95,125,372,0.0459,"Hif1a","Hes1","Dsg2",0.2595,0.2278,0.0318,0.0498,0.00389999999999999,0.0498,0.00389999999999999
95,134,372,0.0445,"Hif1a","Il10rb","Dsg2",0.2609,0.2598,0.0332,0.0498,0.0053,0.0498,0.0053
95,145,372,0.0468,"Hif1a","Tff3","Dsg2",0.2586,0.2575,0.0309,0.0498,0.003,0.0498,0.003
95,146,372,0.0419,"Hif1a","Epas1","Dsg2",0.2635,0.2565,0.0358,0.0498,0.0079,0.0498,0.0079
95,154,372,0.0439,"Hif1a","Gnl1","Dsg2",0.2615,0.2106,0.0338,0.0498,0.0059,0.0498,0.0059
95,156,372,0.0464,"Hif1a","Mal2","Dsg2",0.259,0.1667,0.0313,0.0498,0.0034,0.0498,0.0034
95,158,372,0.0385,"Hif1a","Ptpn2","Dsg2",0.2669,0.2658,0.0392,0.0498,0.0113,0.0498,0.0113
95,160,372,0.0256,"Hif1a","Otub1","Dsg2",0.2798,0.1739,0.0521,0.0498,0.0242,0.0498,0.0242
95,165,372,0.0338,"Hif1a","Tcf7l2","Dsg2",0.2716,0.2705,0.0439,0.0498,0.016,0.0498,0.016
95,168,372,0.0426,"Hif1a","P4hb","Dsg2",0.2628,0.2227,0.0351,0.0498,0.0072,0.0498,0.0072
95,174,372,0.0416,"Hif1a","Sat1","Dsg2",0.2638,0.2816,0.0361,0.0498,0.0082,0.0498,0.0082
95,176,372,0.0491,"Hif1a","Il23a","Dsg2",0.2563,0.2567,0.0286,0.0498,0.000699999999999999,0.0498,0.000699999999999999
95,179,372,0.045,"Hif1a","Slco3a1","Dsg2",0.2604,0.2593,0.0327,0.0498,0.0048,0.0498,0.0048
95,189,372,0.0429,"Hif1a","Slc9a2","Dsg2",0.2625,0.2614,0.0348,0.0498,0.0069,0.0498,0.0069
95,190,372,0.0434,"Hif1a","Il1r2","Dsg2",0.262,0.2609,0.0343,0.0498,0.0064,0.0498,0.0064
95,193,372,0.0444,"Hif1a","Atg16l1","Dsg2",0.261,0.2599,0.0333,0.0498,0.0054,0.0498,0.0054
95,197,372,0.0407,"Hif1a","Cd55","Dsg2",0.2647,0.0612,0.037,0.0498,0.0091,0.0498,0.0091
95,202,372,0.0495,"Hif1a","Zeb2","Dsg2",0.2559,0.2549,0.0282,0.0498,0.000299999999999995,0.0498,0.000299999999999995
95,203,372,0.0375,"Hif1a","Dab2ip","Dsg2",0.2679,0.2668,0.0402,0.0498,0.0123,0.0498,0.0123
95,205,372,0.0403,"Hif1a","Cat","Dsg2",0.2651,0.2641,0.0374,0.0498,0.0095,0.0498,0.0095
95,214,372,0.0468,"Hif1a","Il1a","Dsg2",0.2586,0.258,0.0309,0.0498,0.003,0.0498,0.003
95,219,372,0.0495,"Hif1a","Pik3ca","Dsg2",0.2559,0.2548,0.0282,0.0498,0.000299999999999995,0.0498,0.000299999999999995
95,221,372,0.041,"Hif1a","Tnik","Dsg2",0.2644,0.217,0.0367,0.0498,0.0088,0.0498,0.0088
95,222,372,0.0468,"Hif1a","Pld1","Dsg2",0.2586,0.1229,0.0309,0.0498,0.003,0.0498,0.003
95,225,372,0.0486,"Hif1a","Nras","Dsg2",0.2568,0.2557,0.0291,0.0498,0.0012,0.0498,0.0012
95,228,372,0.0452,"Hif1a","Slc35a3","Dsg2",0.2602,0.2532,0.0325,0.0498,0.0046,0.0498,0.0046
95,229,372,0.0443,"Hif1a","Ptgfr","Dsg2",0.2611,0.26,0.0334,0.0498,0.0055,0.0498,0.0055
95,230,372,0.0439,"Hif1a","Gclm","Dsg2",0.2615,0.261,0.0338,0.0498,0.0059,0.0498,0.0059
95,242,372,0.0457,"Hif1a","Jak1","Dsg2",0.2597,0.2585,0.032,0.0498,0.0041,0.0498,0.0041
95,244,372,0.038,"Hif1a","Scp2","Dsg2",0.2674,0.2663,0.0397,0.0498,0.0118,0.0498,0.0118
95,251,372,0.0407,"Hif1a","Ppargc1a","Dsg2",0.2647,0.1379,0.037,0.0498,0.0091,0.0498,0.0091
95,252,372,0.0432,"Hif1a","Slc34a2","Dsg2",0.2622,0.1899,0.0345,0.0498,0.0066,0.0498,0.0066
95,258,372,0.0436,"Hif1a","Ep400","Dsg2",0.2618,0.2607,0.0341,0.0498,0.0062,0.0498,0.0062
95,261,372,0.046,"Hif1a","Pdap1","Dsg2",0.2594,0.2433,0.0317,0.0498,0.0038,0.0498,0.0038
95,264,372,0.0454,"Hif1a","Foxp1","Dsg2",0.26,0.2141,0.0323,0.0498,0.00439999999999999,0.0498,0.00439999999999999
95,265,372,0.0457,"Hif1a","Slc6a6","Dsg2",0.2597,0.2586,0.032,0.0498,0.0041,0.0498,0.0041
95,271,372,0.0369,"Hif1a","Cd9","Dsg2",0.2685,0.2674,0.0408,0.0498,0.0129,0.0498,0.0129
95,276,372,0.0483,"Hif1a","Itgam","Dsg2",0.2571,0.2562,0.0294,0.0498,0.00149999999999999,0.0498,0.00149999999999999
95,277,372,0.0405,"Hif1a","Scnn1b","Dsg2",0.2649,0.2672,0.0372,0.0498,0.0093,0.0498,0.0093
95,279,372,0.0388,"Hif1a","Cask","Dsg2",0.2666,0.2655,0.0389,0.0498,0.011,0.0498,0.011
95,281,372,0.0361,"Hif1a","Efnb1","Dsg2",0.2693,0.2682,0.0416,0.0498,0.0137,0.0498,0.0137
95,291,372,0.0434,"Hif1a","Aktip","Dsg2",0.262,0.2335,0.0343,0.0498,0.0064,0.0498,0.0064
95,295,372,0.0408,"Hif1a","Egln1","Dsg2",0.2646,0.2596,0.0369,0.0498,0.00899999999999999,0.0498,0.00899999999999999
95,300,372,0.0475,"Hif1a","Cgnl1","Dsg2",0.2579,0.1845,0.0302,0.0498,0.0023,0.0498,0.0023
95,306,372,0.043,"Hif1a","Slco2a1","Dsg2",0.2624,0.2654,0.0347,0.0498,0.0068,0.0498,0.0068
95,307,372,0.0476,"Hif1a","Gnai2","Dsg2",0.2578,0.1442,0.0301,0.0498,0.00219999999999999,0.0498,0.00219999999999999
95,308,372,0.0469,"Hif1a","Nlrp3","Dsg2",0.2585,0.258,0.0308,0.0498,0.0029,0.0498,0.0029
95,312,372,0.0436,"Hif1a","Foxj3","Dsg2",0.2618,0.2607,0.0341,0.0498,0.0062,0.0498,0.0062
95,314,372,0.0397,"Hif1a","Lpar6","Dsg2",0.2657,0.2646,0.038,0.0498,0.0101,0.0498,0.0101
95,315,372,0.0424,"Hif1a","Ctnnd1","Dsg2",0.263,0.253,0.0353,0.0498,0.0074,0.0498,0.0074
95,316,372,0.0438,"Hif1a","Slc25a37","Dsg2",0.2616,0.2605,0.0339,0.0498,0.006,0.0498,0.006
95,321,372,0.0499,"Hif1a","Arhgap5","Dsg2",0.2555,0.1739,0.0278,0.0498,-0.000100000000000003,0.0498,-0.000100000000000003
95,322,372,0.0378,"Hif1a","Emsy","Dsg2",0.2676,0.2665,0.0399,0.0498,0.012,0.0093,0.0093
95,324,372,0.0495,"Hif1a","Gadd45a","Dsg2",0.2559,0.1605,0.0282,0.0498,0.000299999999999995,0.0498,0.000299999999999995
95,333,372,0.0492,"Hif1a","Aim2","Dsg2",0.2562,0.2556,0.0285,0.0498,0.000599999999999996,0.0498,0.000599999999999996
95,337,372,0.035,"Hif1a","F11r","Dsg2",0.2704,0.2945,0.0427,0.0498,0.0148,0.0498,0.0148
95,339,372,0.0387,"Hif1a","Slc22a23","Dsg2",0.2667,0.2656,0.039,0.0498,0.0111,0.0498,0.0111
95,345,372,0.0439,"Hif1a","Camk1d","Dsg2",0.2615,0.2602,0.0338,0.0498,0.0059,0.0498,0.0059
95,347,372,0.0291,"Hif1a","Il18","Dsg2",0.2763,0.1699,0.0486,0.0498,0.0207,0.0498,0.0207
95,354,372,0.0477,"Hif1a","Thbs1","Dsg2",0.2577,0.2572,0.03,0.0498,0.0021,0.0498,0.0021
95,356,372,0.0427,"Hif1a","Abcb1a","Dsg2",0.2627,0.2088,0.035,0.0498,0.0071,0.0498,0.0071
95,360,372,0.0418,"Hif1a","Pik3r1","Dsg2",0.2636,0.2625,0.0359,0.0498,0.008,0.0498,0.008
95,363,372,0.0404,"Hif1a","Znrf3","Dsg2",0.265,0.2639,0.0373,0.0498,0.0094,0.0498,0.0094
95,364,372,0.0435,"Hif1a","Agps","Dsg2",0.2619,0.2527,0.0342,0.0498,0.0063,0.0498,0.0063
95,367,372,0.0483,"Hif1a","Mapk6","Dsg2",0.2571,0.1267,0.0294,0.0498,0.00149999999999999,0.0498,0.00149999999999999
95,370,372,0.0413,"Hif1a","Ptpn11","Dsg2",0.2641,0.2598,0.0364,0.0498,0.00849999999999999,0.0498,0.00849999999999999
95,371,372,0.0428,"Hif1a","Foxo1","Dsg2",0.2626,0.2782,0.0349,0.0498,0.007,0.0498,0.007
95,372,378,0.0483,"Hif1a","Dsg2","Fpr1",0.2571,0.0294,0.2562,0.00149999999999999,0.0498,0.0498,0.00149999999999999
95,372,381,0.0489,"Hif1a","Dsg2","Nrip1",0.2565,0.0288,0.2554,0.000899999999999998,0.0498,0.0498,0.000899999999999998
95,372,384,0.0444,"Hif1a","Dsg2","Arhgap30",0.261,0.0333,0.2626,0.0054,0.0498,0.0498,0.0054
95,372,385,0.044,"Hif1a","Dsg2","Krt8",0.2614,0.0337,0.2026,0.0058,0.0498,0.0498,0.0058
95,372,388,0.0387,"Hif1a","Dsg2","Gja8",0.2667,0.039,0.2661,0.0111,0.0498,-0.0027,-0.0027
95,372,390,0.0466,"Hif1a","Dsg2","Foxc1",0.2588,0.0311,0.2577,0.00319999999999999,0.0498,0.0498,0.00319999999999999
95,372,393,0.0439,"Hif1a","Dsg2","Prkca",0.2615,0.0338,0.2958,0.0059,0.0498,0.0498,0.0059
95,372,395,0.0479,"Hif1a","Dsg2","Cacna1c",0.2575,0.0298,0.128,0.0019,0.0498,0.0498,0.0019
95,372,397,0.049,"Hif1a","Dsg2","Ttn",0.2564,0.0287,0.2552,0.000799999999999995,0.0498,0.0498,0.000799999999999995
95,372,407,0.0424,"Hif1a","Dsg2","Adam10",0.263,0.0353,0.2619,0.0074,0.0498,0.0498,0.0074
95,372,408,0.041,"Hif1a","Dsg2","Ddx17",0.2644,0.0367,0.2633,0.0088,0.0498,0.0498,0.0088
95,372,409,0.0426,"Hif1a","Dsg2","Foxd2",0.2628,0.0351,0.2617,0.0072,0.0498,0.0498,0.0072
95,372,410,0.0409,"Hif1a","Dsg2","Fut9",0.2645,0.0368,0.2113,0.0089,0.0498,0.0498,0.0089
95,372,412,0.0497,"Hif1a","Dsg2","S100a8",0.2557,0.028,0.2666,9.99999999999959e-05,0.0498,0.0498,9.99999999999959e-05
95,372,414,0.0413,"Hif1a","Dsg2","Socs6",0.2641,0.0364,0.2758,0.00849999999999999,0.0498,0.0498,0.00849999999999999
95,372,415,0.0467,"Hif1a","Dsg2","Cebpb",0.2587,0.031,0.2599,0.0031,0.0498,0.0498,0.0031
95,372,419,0.0397,"Hif1a","Dsg2","Trim31",0.2657,0.038,0.2753,0.0101,0.0498,0.0498,0.0101
95,372,421,0.0491,"Hif1a","Dsg2","Tspan7",0.2563,0.0286,0.1651,0.000699999999999999,0.0498,0.0498,0.000699999999999999
95,372,423,0.0455,"Hif1a","Dsg2","Septin9",0.2599,0.0322,0.2588,0.0043,0.0498,0.0498,0.0043
95,372,426,0.0411,"Hif1a","Dsg2","Ptk2b",0.2643,0.0366,0.2632,0.0087,0.0498,0.0498,0.0087
95,372,428,0.0445,"Hif1a","Dsg2","Slc4a4",0.2609,0.0332,0.2309,0.0053,0.0498,0.0498,0.0053
95,372,439,0.0438,"Hif1a","Dsg2","Nr6a1",0.2616,0.0339,0.2605,0.006,0.0498,0.0498,0.006
95,372,445,0.0442,"Hif1a","Dsg2","Duox2",0.2612,0.0335,0.0227,0.00559999999999999,0.0498,0.0498,0.00559999999999999
95,372,456,0.0258,"Hif1a","Dsg2","Ccl28",0.2796,0.0519,0.2785,0.024,0.0498,0.0021,0.0021
95,372,460,0.0446,"Hif1a","Dsg2","Naip2",0.2608,0.0331,0.2396,0.0052,0.0498,0.0498,0.0052
95,372,464,0.0487,"Hif1a","Dsg2","Kctd12",0.2567,0.029,0.2556,0.0011,0.0498,0.0498,0.0011
96,337,372,0.0468,"Numb","F11r","Dsg2",0.2575,0.2827,0.0309,0.0498,0.0498,0.0498,0.0309
96,372,456,0.0333,"Numb","Dsg2","Ccl28",0.271,0.0444,0.271,0.0498,0.0498,-0.0054,-0.0054
97,165,372,0.0428,"Fos","Tcf7l2","Dsg2",0.1204,0.2615,0.0349,0.0498,0.0498,0.0498,0.0349
97,372,388,0.0354,"Fos","Dsg2","Gja8",0.1278,0.0423,0.2694,0.0498,0.0498,0.000599999999999996,0.000599999999999996
97,372,456,0.0315,"Fos","Dsg2","Ccl28",0.1317,0.0462,0.2728,0.0498,0.0498,-0.0036,-0.0036
98,165,372,0.0394,"Yy1","Tcf7l2","Dsg2",0.2649,0.2649,0.0383,0.0498,0.0498,0.0498,0.0383
98,322,372,0.0442,"Yy1","Emsy","Dsg2",0.2601,0.2601,0.0335,0.0498,0.0498,0.0029,0.0029
98,337,372,0.0495,"Yy1","F11r","Dsg2",0.2548,0.28,0.0282,0.0498,0.0498,0.0498,0.0282
98,372,388,0.0358,"Yy1","Dsg2","Gja8",0.2685,0.0419,0.269,0.0498,0.0498,0.000199999999999999,0.000199999999999999
98,372,456,0.0257,"Yy1","Dsg2","Ccl28",0.2786,0.052,0.2786,0.0498,0.0498,0.0022,0.0022
99,165,372,0.043,"Edn1","Tcf7l2","Dsg2",0.1709,0.2613,0.0347,0.0498,0.0498,0.0498,0.0347
99,356,372,0.0497,"Edn1","Abcb1a","Dsg2",0.1642,0.2018,0.028,0.0498,0.0498,0.0498,0.028
99,372,388,0.0354,"Edn1","Dsg2","Gja8",0.1785,0.0423,0.2694,0.0498,0.0498,0.000599999999999996,0.000599999999999996
99,372,456,0.0329,"Edn1","Dsg2","Ccl28",0.181,0.0448,0.2714,0.0498,0.0498,-0.005,-0.005
100,372,456,0.041,"Ripk1","Dsg2","Ccl28",0.2633,0.0367,0.2633,0.0498,0.0498,-0.0131,-0.0131
101,165,372,0.0385,"Slc35b3","Tcf7l2","Dsg2",0.2658,0.2658,0.0392,0.0498,0.0498,0.0498,0.0392
101,372,388,0.0272,"Slc35b3","Dsg2","Gja8",0.2771,0.0505,0.2776,0.0498,0.0498,0.0088,0.0088
101,372,456,0.0225,"Slc35b3","Dsg2","Ccl28",0.2818,0.0552,0.2818,0.0498,0.0498,0.0054,0.0054
102,165,372,0.0443,"Ptch1","Tcf7l2","Dsg2",0.2598,0.26,0.0334,0.0498,0.0498,0.0498,0.0334
102,322,372,0.0382,"Ptch1","Emsy","Dsg2",0.2659,0.2661,0.0395,0.0498,0.0498,0.0089,0.0089
102,356,372,0.0446,"Ptch1","Abcb1a","Dsg2",0.2595,0.2069,0.0331,0.0498,0.0498,0.0498,0.0331
102,372,388,0.0348,"Ptch1","Dsg2","Gja8",0.2693,0.0429,0.27,0.0498,0.0498,0.0012,0.0012
102,372,456,0.0232,"Ptch1","Dsg2","Ccl28",0.2809,0.0545,0.2811,0.0498,0.0498,0.0047,0.0047
103,165,372,0.0422,"Rasa1","Tcf7l2","Dsg2",0.2621,0.2621,0.0355,0.0498,0.0498,0.0498,0.0355
103,337,372,0.0475,"Rasa1","F11r","Dsg2",0.2568,0.282,0.0302,0.0498,0.0498,0.0498,0.0302
103,372,456,0.0416,"Rasa1","Dsg2","Ccl28",0.2627,0.0361,0.2627,0.0498,0.0498,-0.0137,-0.0137
105,372,388,0.043,"Ocln","Dsg2","Gja8",0.1773,0.0347,0.2618,0.0498,0.0498,-0.007,-0.007
105,372,456,0.0383,"Ocln","Dsg2","Ccl28",0.182,0.0394,0.266,0.0498,0.0498,-0.0104,-0.0104
106,322,372,0.0484,"Hmgcr","Emsy","Dsg2",0.2667,0.2559,0.0293,0.0498,0.0498,-0.0013,-0.0013
106,356,372,0.0471,"Hmgcr","Abcb1a","Dsg2",0.268,0.2044,0.0306,0.0498,0.0498,0.0498,0.0306
106,372,388,0.0356,"Hmgcr","Dsg2","Gja8",0.2795,0.0421,0.2692,0.0498,0.0498,0.000399999999999998,0.000399999999999998
106,372,456,0.04,"Hmgcr","Dsg2","Ccl28",0.2751,0.0377,0.2643,0.0498,0.0498,-0.0121,-0.0121
107,322,372,0.0391,"Pde4d","Emsy","Dsg2",0.2653,0.2652,0.0386,0.0498,0.0498,0.008,0.008
107,372,456,0.0227,"Pde4d","Dsg2","Ccl28",0.2817,0.055,0.2816,0.0498,0.0498,0.0052,0.0052
108,322,372,0.0447,"Slc4a7","Emsy","Dsg2",0.2596,0.2596,0.033,0.0498,0.0498,0.00240000000000001,0.00240000000000001
108,372,456,0.0367,"Slc4a7","Dsg2","Ccl28",0.2676,0.041,0.2676,0.0498,0.0498,-0.0088,-0.0088
109,356,372,0.048,"Map3k1","Abcb1a","Dsg2",0.1277,0.2035,0.0297,0.0498,0.0498,0.0498,0.0297
109,372,388,0.031,"Map3k1","Dsg2","Gja8",0.1447,0.0467,0.2738,0.0498,0.0498,0.005,0.005
109,372,456,0.0249,"Map3k1","Dsg2","Ccl28",0.1508,0.0528,0.2794,0.0498,0.0498,0.003,0.003
111,322,372,0.045,"Mapk8","Emsy","Dsg2",0.2593,0.2593,0.0327,0.0498,0.0498,0.0021,0.0021
111,372,388,0.0307,"Mapk8","Dsg2","Gja8",0.2736,0.047,0.2741,0.0498,0.0498,0.0053,0.0053
111,372,456,0.0214,"Mapk8","Dsg2","Ccl28",0.2829,0.0563,0.2829,0.0498,0.0498,0.0065,0.0065
113,165,372,0.0421,"Lats2","Tcf7l2","Dsg2",0.2622,0.2622,0.0356,0.0498,0.0498,0.0498,0.0356
113,177,329,0.0498,"Lats2","Atp5b","Cdkn1c",0.2545,0.1494,0.0484,0.0498,0.0498,0.0498,0.0484
114,372,388,0.0324,"Zdhhc20","Dsg2","Gja8",0.2719,0.0453,0.2724,0.0498,0.0498,0.0036,0.0036
114,372,456,0.0247,"Zdhhc20","Dsg2","Ccl28",0.2796,0.053,0.2796,0.0498,0.0498,0.0032,0.0032
115,165,372,0.0433,"Bnip3l","Tcf7l2","Dsg2",0.2712,0.261,0.0344,0.0498,0.0498,0.0498,0.0344
115,322,372,0.0412,"Bnip3l","Emsy","Dsg2",0.2733,0.2631,0.0365,0.0498,0.0498,0.0059,0.0059
115,372,388,0.0362,"Bnip3l","Dsg2","Gja8",0.2783,0.0415,0.2686,0.0498,0.0498,-0.000200000000000006,-0.000200000000000006
115,372,456,0.0282,"Bnip3l","Dsg2","Ccl28",0.2863,0.0495,0.2761,0.0498,0.0498,-0.000299999999999998,-0.000299999999999998
116,322,372,0.0383,"Rb1","Emsy","Dsg2",0.266,0.266,0.0394,0.0498,0.0498,0.0088,0.0088
116,356,372,0.0402,"Rb1","Abcb1a","Dsg2",0.2641,0.2113,0.0375,0.0498,0.0498,0.0498,0.0375
116,372,388,0.0307,"Rb1","Dsg2","Gja8",0.2736,0.047,0.2741,0.0498,0.0498,0.0053,0.0053
116,372,456,0.0242,"Rb1","Dsg2","Ccl28",0.2801,0.0535,0.2801,0.0498,0.0498,0.0037,0.0037
117,337,372,0.0485,"Spry2","F11r","Dsg2",0.2558,0.281,0.0292,0.0498,0.0498,0.0498,0.0292
117,372,388,0.0456,"Spry2","Dsg2","Gja8",0.2587,0.0321,0.2592,0.0498,0.0498,-0.0096,-0.0096
117,372,456,0.0435,"Spry2","Dsg2","Ccl28",0.2608,0.0342,0.2608,0.0498,0.0498,-0.0156,-0.0156
119,322,372,0.0421,"Ctnnd2","Emsy","Dsg2",0.2622,0.2622,0.0356,0.0498,0.0498,0.005,0.005
119,372,388,0.0307,"Ctnnd2","Dsg2","Gja8",0.2736,0.047,0.2741,0.0498,0.0498,0.0053,0.0053
119,372,456,0.0245,"Ctnnd2","Dsg2","Ccl28",0.2798,0.0532,0.2798,0.0498,0.0498,0.0034,0.0034
120,165,372,0.0459,"Ywhaz","Tcf7l2","Dsg2",0.267,0.2584,0.0318,0.0498,0.0498,0.0498,0.0318
120,372,388,0.0301,"Ywhaz","Dsg2","Gja8",0.2828,0.0476,0.2747,0.0498,0.0498,0.0059,0.0059
120,372,456,0.0239,"Ywhaz","Dsg2","Ccl28",0.289,0.0538,0.2804,0.0498,0.0498,0.004,0.004
121,165,372,0.0373,"Slc38a2","Tcf7l2","Dsg2",0.267,0.267,0.0404,0.0498,0.0498,0.0498,0.0404
121,322,372,0.0384,"Slc38a2","Emsy","Dsg2",0.2659,0.2659,0.0393,0.0498,0.0498,0.00870000000000001,0.00870000000000001
121,372,388,0.0317,"Slc38a2","Dsg2","Gja8",0.2726,0.046,0.2731,0.0498,0.0498,0.0043,0.0043
121,372,456,0.0245,"Slc38a2","Dsg2","Ccl28",0.2798,0.0532,0.2798,0.0498,0.0498,0.0034,0.0034
122,372,388,0.0427,"Vdr","Dsg2","Gja8",0.2109,0.035,0.2621,0.0498,0.0498,-0.0067,-0.0067
123,177,329,0.05,"Trp63","Atp5b","Cdkn1c",0.2288,0.1492,0.0482,0.0498,0.0498,0.0498,0.0482
123,337,372,0.0479,"Trp63","F11r","Dsg2",0.2309,0.2816,0.0298,0.0498,0.0498,0.0498,0.0298
123,356,372,0.0406,"Trp63","Abcb1a","Dsg2",0.2382,0.2109,0.0371,0.0498,0.0498,0.0498,0.0371
123,372,456,0.0323,"Trp63","Dsg2","Ccl28",0.2465,0.0454,0.272,0.0498,0.0498,-0.0044,-0.0044
124,165,372,0.045,"Crebbp","Tcf7l2","Dsg2",0.2245,0.2593,0.0327,0.0498,0.0498,0.0498,0.0327
124,372,388,0.0348,"Crebbp","Dsg2","Gja8",0.2347,0.0429,0.27,0.0498,0.0498,0.0012,0.0012
124,372,456,0.0294,"Crebbp","Dsg2","Ccl28",0.2401,0.0483,0.2749,0.0498,0.0498,-0.0015,-0.0015
125,165,372,0.0382,"Hes1","Tcf7l2","Dsg2",0.2355,0.2661,0.0395,0.0498,0.0498,0.0498,0.0395
125,322,372,0.0493,"Hes1","Emsy","Dsg2",0.2244,0.255,0.0284,0.0498,0.0498,-0.00219999999999999,-0.00219999999999999
125,337,372,0.0478,"Hes1","F11r","Dsg2",0.2259,0.2817,0.0299,0.0498,0.0498,0.0498,0.0299
125,356,372,0.0473,"Hes1","Abcb1a","Dsg2",0.2264,0.2042,0.0304,0.0498,0.0498,0.0498,0.0304
